Car_ID,Brand,Model,Year,Age ,Mileage(km),Fuel_Type,Transmission,Owner,Location,Market_Price(INR)
1361,Renault,Captur,2018,7,19851,Petrol,Automatic,3rd Owner,Hyderabad,928022
1362,Toyota,Etios,2013,12,98496,Petrol,Manual,1st Owner,Ahmedabad,538616
1363,Mahindra,XUV700,2018,7,74665,Petrol,Automatic,3rd Owner,Nagpur,1142439
1364,Ford,Figo,2008,17,30841,Petrol,Manual,1st Owner,Chennai,644544
1365,Maruti,WagonR,2019,6,125781,Petrol,Automatic,3rd Owner,Kolkata,191825
1366,Tata,Nexon,2015,10,30900,CNG,Automatic,1st Owner,Ahmedabad,718382
1367,Toyota,Fortuner,2012,13,77517,Electric,Manual,2nd Owner,Ahmedabad,578589
1368,Tata,Altroz,2022,3,148465,CNG,Automatic,2nd Owner,Delhi,1555314
1369,Toyota,Fortuner,2022,3,64656,CNG,Automatic,1st Owner,Pune,1440529
1370,Renault,Duster,2017,8,57992,CNG,Automatic,2nd Owner,Chennai,1353305
1371,Tata,Altroz,2015,10,9175,Petrol,Manual,3rd Owner,Hyderabad,1453532
1372,Kia,Carens,2022,3,146100,Diesel,Automatic,3rd Owner,Pune,619742
1373,Volkswagen,Virtus,2013,12,43211,CNG,Automatic,2nd Owner,Delhi,816107
1374,Honda,Civic,2023,2,26551,CNG,Manual,2nd Owner,Mumbai,1126994
1375,Honda,City,2020,5,63843,Diesel,Manual,1st Owner,Ahmedabad,749392
1376,Honda,Amaze,2005,20,131687,Electric,Automatic,3rd Owner,Jaipur,152892
1377,Kia,Carnival,2023,2,106476,CNG,Automatic,2nd Owner,Kolkata,1270042
1378,Mahindra,Thar,2022,3,98604,Petrol,Manual,2nd Owner,Bangalore,513126
1379,Kia,Carnival,2022,3,87178,Petrol,Manual,3rd Owner,Chennai,858158
1380,Volkswagen,Polo,2019,6,119785,Electric,Automatic,1st Owner,Delhi,200463
1381,Kia,Seltos,2016,9,129944,Diesel,Manual,3rd Owner,Chennai,270963
1382,Honda,Civic,2013,12,12229,Electric,Automatic,3rd Owner,Delhi,914665
1383,Renault,Triber,2022,3,84865,CNG,Manual,3rd Owner,Jaipur,1328578
1384,Kia,Carens,2005,20,18886,CNG,Manual,1st Owner,Nagpur,100063
1385,Tata,Altroz,2012,13,52013,Diesel,Manual,3rd Owner,Ahmedabad,312206
1386,Hyundai,Venue,2023,2,106567,Electric,Automatic,3rd Owner,Ahmedabad,643317
1387,Tata,Nexon,2014,11,98102,Diesel,Automatic,2nd Owner,Ahmedabad,265928
1388,Ford,Ecosport,2012,13,97065,Petrol,Automatic,2nd Owner,Pune,900781
1389,Volkswagen,Polo,2022,3,20504,CNG,Manual,1st Owner,Mumbai,1880724
1390,Toyota,Etios,2014,11,12249,CNG,Manual,1st Owner,Bangalore,1196742
1391,Mahindra,Thar,2008,17,45546,CNG,Manual,2nd Owner,Delhi,643038
1392,Renault,Kwid,2006,19,145925,Petrol,Automatic,2nd Owner,Pune,301974
1393,Volkswagen,Vento,2008,17,135456,Diesel,Manual,3rd Owner,Chennai,546387
1394,Kia,Carnival,2019,6,35508,Petrol,Automatic,1st Owner,Chennai,564164
1395,Renault,Duster,2017,8,15902,CNG,Manual,2nd Owner,Nagpur,467787
1396,Hyundai,Creta,2021,4,144441,Electric,Manual,2nd Owner,Chennai,483665
1397,Mahindra,Thar,2018,7,110968,Electric,Automatic,1st Owner,Ahmedabad,195710
1398,Toyota,Yaris,2020,5,106923,CNG,Automatic,2nd Owner,Mumbai,1651466
1399,Mahindra,Bolero,2014,11,147288,Diesel,Automatic,3rd Owner,Mumbai,891131
1400,Honda,WRV,2011,14,97213,Petrol,Automatic,3rd Owner,Jaipur,928208
1401,Kia,Carens,2006,19,61228,Petrol,Automatic,1st Owner,Bangalore,306940
1402,Mahindra,XUV500,2011,14,9087,Petrol,Automatic,1st Owner,Pune,571441
1403,Mahindra,Thar,2010,15,107214,Diesel,Automatic,2nd Owner,Mumbai,263708
1404,Mahindra,XUV700,2013,12,115845,CNG,Manual,3rd Owner,Hyderabad,815484
1405,Ford,Endeavour,2017,8,77898,Diesel,Automatic,2nd Owner,Nagpur,172894
1406,Ford,Figo,2019,6,38787,Diesel,Manual,3rd Owner,Pune,479146
1407,Renault,Kwid,2010,15,145755,CNG,Manual,3rd Owner,Hyderabad,520753
1408,Honda,Jazz,2023,2,73550,Petrol,Manual,2nd Owner,Bangalore,486125
1409,Renault,Duster,2009,16,140849,Petrol,Automatic,2nd Owner,Pune,175412
1410,Ford,Ecosport,2007,18,22668,Diesel,Automatic,3rd Owner,Chennai,584617
1411,Renault,Kiger,2006,19,137020,Diesel,Manual,3rd Owner,Chennai,76574
1412,Tata,Tiago,2013,12,51013,CNG,Automatic,1st Owner,Mumbai,861937
1413,Honda,Civic,2007,18,64044,Diesel,Manual,2nd Owner,Ahmedabad,93407
1414,Hyundai,i20,2021,4,80446,Diesel,Manual,3rd Owner,Chennai,317148
1415,Hyundai,Venue,2021,4,145056,Petrol,Manual,3rd Owner,Chennai,976134
1416,Hyundai,i20,2005,20,104932,Petrol,Manual,2nd Owner,Nagpur,127290
1417,Maruti,Celerio,2022,3,24378,Petrol,Automatic,3rd Owner,Kolkata,1245612
1418,Ford,Endeavour,2012,13,133597,CNG,Automatic,3rd Owner,Ahmedabad,861484
1419,Tata,Harrier,2022,3,99407,Diesel,Manual,2nd Owner,Delhi,1457247
1420,Tata,Tiago,2005,20,118177,CNG,Manual,1st Owner,Ahmedabad,313749
1421,Kia,Sonet,2017,8,37774,CNG,Manual,2nd Owner,Kolkata,1248632
1422,Renault,Captur,2017,8,126508,CNG,Automatic,2nd Owner,Kolkata,428924
1423,Mahindra,Scorpio,2011,14,55060,Diesel,Automatic,2nd Owner,Jaipur,749038
1424,Honda,Amaze,2017,8,42049,Electric,Manual,3rd Owner,Ahmedabad,1016317
1425,Volkswagen,Virtus,2006,19,57274,Diesel,Automatic,3rd Owner,Delhi,430244
1426,Ford,Ecosport,2019,6,11248,Diesel,Automatic,3rd Owner,Delhi,1137722
1427,Volkswagen,Vento,2017,8,56854,Diesel,Automatic,2nd Owner,Ahmedabad,828555
1428,Tata,Harrier,2015,10,144090,Petrol,Manual,1st Owner,Pune,130955
1429,Maruti,WagonR,2007,18,87128,CNG,Manual,3rd Owner,Delhi,254196
1430,Hyundai,Creta,2015,10,122077,Electric,Automatic,3rd Owner,Delhi,638357
1431,Kia,Sonet,2009,16,47796,Electric,Manual,3rd Owner,Nagpur,597060
1432,Kia,Carnival,2013,12,70376,Petrol,Manual,2nd Owner,Pune,171979
1433,Ford,Endeavour,2017,8,130011,Diesel,Manual,3rd Owner,Chennai,1074333
1434,Tata,Harrier,2005,20,133913,CNG,Automatic,1st Owner,Chennai,73825
1435,Volkswagen,Taigun,2017,8,44186,Petrol,Manual,3rd Owner,Chennai,953800
1436,Hyundai,Creta,2020,5,9182,Electric,Manual,2nd Owner,Hyderabad,831042
1437,Kia,Seltos,2020,5,88510,Diesel,Manual,3rd Owner,Bangalore,963444
1438,Ford,Aspire,2006,19,76522,Electric,Manual,2nd Owner,Jaipur,71836
1439,Volkswagen,Polo,2023,2,10036,CNG,Automatic,1st Owner,Ahmedabad,1625239
1440,Honda,WRV,2015,10,101152,Electric,Automatic,3rd Owner,Chennai,419454
1441,Honda,Civic,2011,14,133143,CNG,Automatic,1st Owner,Ahmedabad,207472
1442,Toyota,Yaris,2008,17,11031,Diesel,Manual,1st Owner,Pune,302832
1443,Tata,Punch,2012,13,27907,Petrol,Manual,3rd Owner,Mumbai,818159
1444,Volkswagen,Polo,2009,16,125786,CNG,Manual,3rd Owner,Pune,136173
1445,Mahindra,Bolero,2010,15,29039,Petrol,Manual,2nd Owner,Bangalore,388021
1446,Hyundai,Venue,2015,10,143761,Diesel,Automatic,1st Owner,Ahmedabad,437775
1447,Volkswagen,Polo,2019,6,53477,Petrol,Manual,1st Owner,Bangalore,853654
1448,Kia,Sonet,2008,17,24865,Diesel,Manual,2nd Owner,Bangalore,277215
1449,Volkswagen,Taigun,2018,7,137816,CNG,Manual,2nd Owner,Hyderabad,926205
1450,Kia,Seltos,2013,12,78780,Diesel,Manual,1st Owner,Pune,985361
1451,Maruti,Celerio,2018,7,25958,Electric,Manual,3rd Owner,Pune,1101343
1452,Toyota,Yaris,2007,18,73796,CNG,Automatic,2nd Owner,Ahmedabad,430482
1453,Renault,Triber,2022,3,54882,Diesel,Manual,1st Owner,Chennai,1531358
1454,Renault,Triber,2017,8,126536,Electric,Automatic,1st Owner,Delhi,933107
1455,Maruti,Baleno,2015,10,104996,Diesel,Automatic,2nd Owner,Mumbai,1039335
1456,Tata,Altroz,2023,2,53210,Diesel,Manual,1st Owner,Kolkata,1705606
1457,Toyota,Glanza,2005,20,135370,Electric,Manual,2nd Owner,Jaipur,195091
1458,Renault,Kiger,2020,5,118470,Electric,Manual,2nd Owner,Mumbai,1154963
1459,Hyundai,Creta,2020,5,80843,Diesel,Manual,3rd Owner,Ahmedabad,763398
1460,Maruti,WagonR,2010,15,93756,CNG,Automatic,3rd Owner,Pune,259203
1461,Toyota,Fortuner,2009,16,101879,Electric,Manual,1st Owner,Ahmedabad,507943
1462,Mahindra,Thar,2012,13,86929,Electric,Automatic,3rd Owner,Chennai,675545
1463,Tata,Tiago,2023,2,65011,Diesel,Manual,2nd Owner,Nagpur,1915879
1464,Toyota,Yaris,2008,17,105700,Diesel,Automatic,1st Owner,Jaipur,578371
1465,Honda,City,2019,6,107125,Diesel,Automatic,3rd Owner,Delhi,1134222
1466,Maruti,Dzire,2012,13,63545,Petrol,Automatic,2nd Owner,Nagpur,964579
1467,Honda,Jazz,2020,5,87357,Diesel,Manual,3rd Owner,Nagpur,477993
1468,Maruti,Baleno,2021,4,137154,CNG,Manual,2nd Owner,Kolkata,173021
1469,Mahindra,Scorpio,2014,11,11627,Petrol,Automatic,1st Owner,Chennai,1269783
1470,Tata,Harrier,2017,8,46150,Electric,Automatic,1st Owner,Hyderabad,1274881
1471,Volkswagen,Virtus,2014,11,47703,Diesel,Automatic,1st Owner,Pune,255534
1472,Kia,Carnival,2016,9,42159,CNG,Automatic,3rd Owner,Mumbai,1249451
1473,Ford,Ecosport,2015,10,14052,CNG,Automatic,3rd Owner,Nagpur,260663
1474,Maruti,Baleno,2020,5,21745,Petrol,Manual,1st Owner,Pune,1743333
1475,Mahindra,Bolero,2016,9,98606,CNG,Manual,2nd Owner,Chennai,277961
1476,Kia,Seltos,2021,4,114144,Electric,Manual,3rd Owner,Pune,718091
1477,Hyundai,Creta,2012,13,67721,Petrol,Manual,1st Owner,Bangalore,851202
1478,Mahindra,Scorpio,2009,16,41090,CNG,Automatic,2nd Owner,Kolkata,109513
1479,Honda,WRV,2005,20,113773,Petrol,Manual,1st Owner,Nagpur,58345
1480,Volkswagen,Virtus,2005,20,96588,Petrol,Automatic,3rd Owner,Delhi,291399
1481,Kia,Seltos,2014,11,74637,CNG,Automatic,1st Owner,Bangalore,610300
1482,Toyota,Fortuner,2017,8,36239,CNG,Automatic,1st Owner,Ahmedabad,1593245
1483,Mahindra,Scorpio,2008,17,15920,Electric,Manual,3rd Owner,Bangalore,355061
1484,Honda,Amaze,2023,2,84526,CNG,Automatic,1st Owner,Bangalore,943553
1485,Maruti,WagonR,2005,20,61734,Diesel,Automatic,1st Owner,Ahmedabad,344036
1486,Renault,Captur,2010,15,133891,Electric,Automatic,3rd Owner,Bangalore,172565
1487,Maruti,Swift,2006,19,7939,CNG,Manual,2nd Owner,Ahmedabad,456889
1488,Tata,Nexon,2006,19,101482,Diesel,Manual,2nd Owner,Chennai,104087
1489,Maruti,WagonR,2006,19,36477,CNG,Manual,2nd Owner,Ahmedabad,227889
1490,Maruti,Dzire,2010,15,8760,Petrol,Manual,3rd Owner,Bangalore,911404
1491,Volkswagen,Taigun,2013,12,10913,Electric,Manual,3rd Owner,Delhi,535826
1492,Ford,Figo,2006,19,135396,Electric,Automatic,2nd Owner,Delhi,54313
1493,Maruti,Swift,2013,12,78811,Electric,Manual,2nd Owner,Mumbai,665607
1494,Mahindra,Scorpio,2019,6,5510,Petrol,Automatic,3rd Owner,Ahmedabad,957354
1495,Maruti,WagonR,2016,9,28177,CNG,Automatic,2nd Owner,Jaipur,551791
1496,Toyota,Yaris,2022,3,43193,CNG,Automatic,2nd Owner,Delhi,1516054
1497,Toyota,Fortuner,2009,16,134633,Electric,Automatic,2nd Owner,Pune,371700
1498,Toyota,Fortuner,2019,6,123166,Diesel,Manual,2nd Owner,Jaipur,501387
1499,Kia,Sonet,2023,2,41574,Diesel,Automatic,1st Owner,Kolkata,666214
1500,Kia,Seltos,2021,4,32214,Petrol,Automatic,3rd Owner,Delhi,978735
1501,Toyota,Etios,2008,17,90324,CNG,Automatic,3rd Owner,Kolkata,311185
1502,Ford,Figo,2012,13,123922,Diesel,Manual,3rd Owner,Mumbai,905477
1503,Renault,Duster,2007,18,85361,Diesel,Automatic,2nd Owner,Bangalore,165854
1504,Mahindra,Bolero,2005,20,13152,CNG,Manual,1st Owner,Delhi,97690
1505,Renault,Kwid,2018,7,98720,Electric,Manual,3rd Owner,Nagpur,844723
1506,Toyota,Glanza,2014,11,117334,Electric,Manual,3rd Owner,Ahmedabad,163803
1507,Toyota,Innova,2013,12,129150,Electric,Manual,2nd Owner,Nagpur,723985
1508,Renault,Kwid,2017,8,15137,Electric,Manual,2nd Owner,Hyderabad,384455
1509,Hyundai,Venue,2017,8,93442,Diesel,Automatic,1st Owner,Chennai,865738
1510,Renault,Duster,2018,7,29891,Petrol,Manual,3rd Owner,Mumbai,1588935
1511,Kia,Sonet,2019,6,77021,Electric,Manual,2nd Owner,Nagpur,496991
1512,Renault,Duster,2019,6,81910,Diesel,Manual,2nd Owner,Nagpur,1026978
1513,Tata,Nexon,2011,14,131391,Electric,Manual,1st Owner,Kolkata,338920
1514,Maruti,WagonR,2010,15,63568,CNG,Automatic,1st Owner,Ahmedabad,236786
1515,Tata,Altroz,2023,2,11207,Electric,Automatic,2nd Owner,Kolkata,314918
1516,Toyota,Yaris,2008,17,114739,Electric,Manual,2nd Owner,Kolkata,455166
1517,Hyundai,Creta,2016,9,129420,Electric,Manual,1st Owner,Pune,155292
1518,Volkswagen,Vento,2011,14,121942,CNG,Automatic,2nd Owner,Pune,347652
1519,Hyundai,Verna,2006,19,65882,Diesel,Manual,2nd Owner,Delhi,355096
1520,Maruti,Celerio,2005,20,34557,CNG,Manual,2nd Owner,Delhi,320971
1521,Renault,Duster,2011,14,129455,Electric,Automatic,1st Owner,Pune,310214
1522,Kia,Seltos,2009,16,38280,Diesel,Manual,2nd Owner,Jaipur,186764
1523,Mahindra,XUV500,2016,9,64072,CNG,Automatic,1st Owner,Kolkata,257705
1524,Ford,Figo,2011,14,102958,Electric,Automatic,3rd Owner,Bangalore,272812
1525,Kia,Carnival,2010,15,68265,CNG,Automatic,1st Owner,Kolkata,128962
1526,Kia,Seltos,2009,16,15472,CNG,Automatic,2nd Owner,Hyderabad,789925
1527,Toyota,Fortuner,2022,3,90744,CNG,Automatic,3rd Owner,Ahmedabad,1415829
1528,Volkswagen,Vento,2020,5,93362,Petrol,Automatic,2nd Owner,Jaipur,1610110
1529,Hyundai,Creta,2013,12,76106,CNG,Manual,2nd Owner,Chennai,560204
1530,Toyota,Fortuner,2011,14,92817,Electric,Automatic,2nd Owner,Nagpur,751242
1531,Mahindra,XUV700,2009,16,82336,Diesel,Automatic,3rd Owner,Jaipur,451852
1532,Renault,Kiger,2021,4,50459,Petrol,Automatic,3rd Owner,Bangalore,856997
1533,Toyota,Glanza,2020,5,103303,Diesel,Automatic,2nd Owner,Hyderabad,1391164
1534,Tata,Tiago,2007,18,71200,Petrol,Automatic,3rd Owner,Kolkata,57833
1535,Honda,WRV,2019,6,149348,CNG,Automatic,1st Owner,Hyderabad,271057
1536,Renault,Kiger,2008,17,129877,Electric,Automatic,2nd Owner,Pune,185413
1537,Toyota,Innova,2006,19,23423,CNG,Manual,3rd Owner,Jaipur,291274
1538,Hyundai,Venue,2011,14,15469,Petrol,Manual,1st Owner,Chennai,576297
1539,Mahindra,Scorpio,2012,13,74923,CNG,Manual,1st Owner,Mumbai,677904
1540,Tata,Harrier,2011,14,147006,Petrol,Manual,1st Owner,Nagpur,455652
1541,Hyundai,i10,2012,13,111535,Diesel,Manual,2nd Owner,Nagpur,379938
1542,Mahindra,Thar,2008,17,5830,Diesel,Automatic,2nd Owner,Nagpur,585665
1543,Mahindra,Bolero,2007,18,112094,Electric,Automatic,1st Owner,Kolkata,362456
1544,Honda,Amaze,2020,5,119465,CNG,Automatic,1st Owner,Ahmedabad,1481879
1545,Renault,Kiger,2011,14,102769,Diesel,Manual,3rd Owner,Kolkata,353525
1546,Mahindra,Scorpio,2015,10,97606,Electric,Automatic,1st Owner,Hyderabad,574168
1547,Renault,Kwid,2023,2,68982,Petrol,Automatic,3rd Owner,Mumbai,1513180
1548,Toyota,Etios,2005,20,133701,Electric,Automatic,2nd Owner,Pune,290440
1549,Mahindra,Thar,2016,9,73120,Electric,Manual,1st Owner,Bangalore,1348048
1550,Mahindra,Bolero,2017,8,100570,Petrol,Manual,1st Owner,Delhi,354277
1551,Kia,Seltos,2013,12,25776,CNG,Automatic,1st Owner,Hyderabad,446129
1552,Honda,Amaze,2012,13,112338,CNG,Manual,3rd Owner,Pune,488713
1553,Volkswagen,Polo,2023,2,51122,CNG,Automatic,2nd Owner,Delhi,925923
1554,Mahindra,XUV700,2007,18,22663,Petrol,Automatic,1st Owner,Jaipur,217504
1555,Kia,Carens,2010,15,45034,Diesel,Manual,1st Owner,Chennai,372074
1556,Kia,Seltos,2021,4,137254,Petrol,Automatic,1st Owner,Delhi,274217
1557,Tata,Altroz,2016,9,78210,Electric,Manual,2nd Owner,Delhi,400165
1558,Tata,Punch,2006,19,22583,Electric,Manual,1st Owner,Hyderabad,503059
1559,Renault,Captur,2022,3,146942,Electric,Automatic,3rd Owner,Jaipur,1139528
1560,Volkswagen,Virtus,2013,12,142224,Electric,Manual,3rd Owner,Ahmedabad,307720
1561,Mahindra,Bolero,2016,9,83234,Petrol,Automatic,2nd Owner,Kolkata,783225
1562,Toyota,Etios,2011,14,9205,Diesel,Automatic,3rd Owner,Delhi,990468
1563,Tata,Tiago,2017,8,69092,Diesel,Manual,1st Owner,Ahmedabad,766156
1564,Renault,Captur,2016,9,58658,Electric,Manual,2nd Owner,Mumbai,787314
1565,Hyundai,Creta,2016,9,18924,CNG,Automatic,2nd Owner,Kolkata,362706
1566,Toyota,Yaris,2022,3,130071,Petrol,Automatic,1st Owner,Chennai,1002434
1567,Kia,Sonet,2005,20,31555,Diesel,Automatic,1st Owner,Mumbai,422111
1568,Kia,Carens,2005,20,122534,Electric,Automatic,3rd Owner,Ahmedabad,263718
1569,Honda,Jazz,2006,19,140527,Petrol,Automatic,2nd Owner,Kolkata,376596
1570,Kia,Seltos,2009,16,104070,CNG,Automatic,3rd Owner,Hyderabad,225969
1571,Mahindra,Bolero,2017,8,77288,Electric,Manual,1st Owner,Mumbai,788822
1572,Tata,Altroz,2018,7,55767,Electric,Manual,2nd Owner,Jaipur,927338
1573,Mahindra,Bolero,2007,18,47832,Petrol,Automatic,3rd Owner,Ahmedabad,125993
1574,Tata,Harrier,2008,17,25963,Electric,Automatic,3rd Owner,Chennai,733838
1575,Honda,Civic,2022,3,148635,CNG,Automatic,3rd Owner,Delhi,1558392
1576,Volkswagen,Vento,2012,13,10826,Electric,Automatic,2nd Owner,Chennai,1074982
1577,Ford,Figo,2023,2,83732,CNG,Manual,1st Owner,Jaipur,972581
1578,Mahindra,Scorpio,2019,6,45175,Petrol,Automatic,2nd Owner,Kolkata,1407127
1579,Honda,City,2012,13,47584,Electric,Manual,2nd Owner,Mumbai,885166
1580,Ford,Ecosport,2018,7,129039,Petrol,Automatic,2nd Owner,Pune,780104
1581,Renault,Captur,2023,2,61106,Electric,Automatic,1st Owner,Hyderabad,1048457
1582,Tata,Tiago,2010,15,90758,Electric,Manual,1st Owner,Pune,206420
1583,Maruti,Baleno,2022,3,117339,Electric,Manual,3rd Owner,Delhi,282232
1584,Tata,Nexon,2009,16,81394,CNG,Automatic,3rd Owner,Nagpur,168892
1585,Honda,Jazz,2008,17,15208,Petrol,Manual,3rd Owner,Mumbai,346728
1586,Ford,Endeavour,2008,17,75079,CNG,Manual,3rd Owner,Hyderabad,206424
1587,Volkswagen,Taigun,2010,15,139975,Petrol,Automatic,3rd Owner,Bangalore,375907
1588,Toyota,Glanza,2020,5,123622,CNG,Automatic,2nd Owner,Kolkata,1280327
1589,Mahindra,Thar,2015,10,60193,Diesel,Automatic,1st Owner,Delhi,195449
1590,Volkswagen,Polo,2009,16,33226,Electric,Manual,1st Owner,Pune,508273
1591,Toyota,Yaris,2012,13,131247,Electric,Automatic,1st Owner,Jaipur,584762
1592,Mahindra,XUV500,2006,19,100475,Diesel,Automatic,1st Owner,Chennai,91955
1593,Honda,WRV,2010,15,135447,Electric,Automatic,3rd Owner,Chennai,577160
1594,Toyota,Etios,2015,10,53224,Petrol,Manual,2nd Owner,Kolkata,342747
1595,Toyota,Glanza,2006,19,41789,Diesel,Automatic,2nd Owner,Bangalore,217870
1596,Maruti,WagonR,2015,10,102785,CNG,Manual,1st Owner,Ahmedabad,1054068
1597,Tata,Tiago,2021,4,76682,Electric,Manual,2nd Owner,Mumbai,1677341
1598,Volkswagen,Taigun,2022,3,124652,Petrol,Automatic,2nd Owner,Mumbai,1316916
1599,Hyundai,Venue,2018,7,126515,Diesel,Automatic,3rd Owner,Bangalore,1093888
1600,Maruti,Baleno,2023,2,71621,Electric,Automatic,1st Owner,Jaipur,867119
1601,Renault,Duster,2017,8,5589,Electric,Manual,1st Owner,Hyderabad,1783156
1602,Kia,Carnival,2005,20,136531,CNG,Manual,2nd Owner,Nagpur,167622
1603,Kia,Carens,2008,17,66560,Electric,Automatic,1st Owner,Jaipur,272975
1604,Ford,Figo,2015,10,69381,Electric,Manual,1st Owner,Delhi,643192
1605,Honda,Jazz,2018,7,47431,Electric,Manual,3rd Owner,Delhi,1058244
1606,Honda,Jazz,2022,3,148833,Petrol,Manual,1st Owner,Pune,177940
1607,Hyundai,Creta,2010,15,34719,Electric,Automatic,1st Owner,Jaipur,921234
1608,Hyundai,Venue,2013,12,26828,CNG,Manual,2nd Owner,Delhi,980251
1609,Kia,Carens,2005,20,27655,Petrol,Manual,1st Owner,Chennai,175067
1610,Kia,Sonet,2020,5,97112,Petrol,Automatic,2nd Owner,Kolkata,468291
1611,Ford,Ecosport,2010,15,54845,Electric,Manual,3rd Owner,Bangalore,836984
1612,Renault,Captur,2015,10,101697,Diesel,Manual,1st Owner,Ahmedabad,447255
1613,Toyota,Innova,2016,9,93794,Electric,Manual,2nd Owner,Ahmedabad,292730
1614,Hyundai,Verna,2021,4,35538,Diesel,Automatic,2nd Owner,Jaipur,1210493
1615,Maruti,WagonR,2012,13,86804,Electric,Automatic,1st Owner,Pune,207258
1616,Tata,Tiago,2017,8,45117,CNG,Automatic,2nd Owner,Pune,1490637
1617,Renault,Triber,2014,11,111658,Petrol,Manual,2nd Owner,Chennai,464704
1618,Tata,Punch,2008,17,100035,Petrol,Manual,2nd Owner,Chennai,437268
1619,Tata,Punch,2011,14,25667,Diesel,Manual,2nd Owner,Hyderabad,259017
1620,Kia,Carens,2022,3,82999,Petrol,Automatic,1st Owner,Hyderabad,1356660
1621,Toyota,Fortuner,2006,19,40885,Petrol,Manual,3rd Owner,Mumbai,165880
1622,Maruti,Dzire,2016,9,111427,Petrol,Automatic,1st Owner,Nagpur,587248
1623,Tata,Altroz,2023,2,32229,Petrol,Automatic,1st Owner,Delhi,865927
1624,Kia,Sonet,2018,7,6385,CNG,Manual,2nd Owner,Jaipur,808828
1625,Mahindra,XUV700,2017,8,55455,CNG,Automatic,1st Owner,Kolkata,1292881
1626,Honda,Jazz,2012,13,37675,Electric,Automatic,3rd Owner,Nagpur,933976
1627,Hyundai,Venue,2023,2,55112,CNG,Manual,3rd Owner,Delhi,674191
1628,Mahindra,Scorpio,2006,19,65517,Diesel,Manual,3rd Owner,Pune,368237
1629,Mahindra,Thar,2008,17,5738,Diesel,Manual,3rd Owner,Mumbai,578183
1630,Mahindra,XUV500,2009,16,43531,Petrol,Automatic,2nd Owner,Kolkata,623510
1631,Honda,WRV,2011,14,43250,Diesel,Automatic,2nd Owner,Bangalore,508729
1632,Honda,WRV,2006,19,71089,Petrol,Automatic,2nd Owner,Delhi,110373
1633,Maruti,Dzire,2021,4,80778,Diesel,Automatic,1st Owner,Hyderabad,566070
1634,Tata,Harrier,2005,20,129055,Petrol,Automatic,2nd Owner,Hyderabad,174905
1635,Honda,WRV,2017,8,75684,Diesel,Automatic,1st Owner,Ahmedabad,422225
1636,Mahindra,XUV500,2017,8,62376,Diesel,Manual,2nd Owner,Chennai,1380740
1637,Hyundai,Creta,2021,4,86321,Electric,Manual,1st Owner,Nagpur,460840
1638,Honda,Jazz,2012,13,143915,Diesel,Automatic,3rd Owner,Mumbai,326679
1639,Toyota,Yaris,2018,7,94468,Petrol,Automatic,1st Owner,Delhi,430813
1640,Ford,Aspire,2013,12,57289,Electric,Automatic,1st Owner,Kolkata,1051901
1641,Mahindra,Thar,2006,19,93119,CNG,Automatic,1st Owner,Jaipur,321516
1642,Ford,Freestyle,2005,20,24993,Petrol,Manual,1st Owner,Kolkata,77601
1643,Ford,Freestyle,2007,18,31899,Electric,Manual,1st Owner,Bangalore,297842
1644,Maruti,WagonR,2005,20,112253,Petrol,Automatic,3rd Owner,Nagpur,357463
1645,Hyundai,Creta,2012,13,36137,Petrol,Automatic,3rd Owner,Jaipur,510627
1646,Honda,Civic,2010,15,6666,Electric,Manual,2nd Owner,Chennai,242611
1647,Volkswagen,Vento,2023,2,77789,Petrol,Automatic,3rd Owner,Chennai,1425906
1648,Kia,Sonet,2005,20,30561,Petrol,Automatic,1st Owner,Delhi,161492
1649,Maruti,Baleno,2011,14,59806,Diesel,Manual,2nd Owner,Ahmedabad,202749
1650,Mahindra,XUV700,2009,16,13255,Petrol,Manual,2nd Owner,Hyderabad,672361
1651,Hyundai,i20,2020,5,104113,Petrol,Manual,2nd Owner,Mumbai,1472171
1652,Ford,Figo,2007,18,46296,Diesel,Manual,1st Owner,Kolkata,176737
1653,Tata,Tiago,2021,4,144163,CNG,Automatic,1st Owner,Nagpur,1533193
1654,Mahindra,XUV500,2018,7,50124,Electric,Automatic,2nd Owner,Hyderabad,807233
1655,Maruti,Baleno,2017,8,82472,Electric,Automatic,1st Owner,Nagpur,441398
1656,Tata,Nexon,2012,13,144865,Petrol,Automatic,2nd Owner,Nagpur,253674
1657,Tata,Punch,2012,13,38142,Diesel,Manual,3rd Owner,Nagpur,235921
1658,Kia,Seltos,2015,10,142645,Petrol,Automatic,2nd Owner,Chennai,375251
1659,Maruti,Dzire,2020,5,58818,Diesel,Manual,3rd Owner,Pune,1589549
1660,Renault,Kwid,2018,7,148321,Petrol,Automatic,2nd Owner,Delhi,783825
1661,Toyota,Innova,2006,19,8022,Petrol,Manual,3rd Owner,Mumbai,136838
1662,Volkswagen,Polo,2007,18,54917,Electric,Manual,2nd Owner,Jaipur,410812
1663,Volkswagen,Polo,2009,16,97625,CNG,Automatic,3rd Owner,Pune,704822
1664,Honda,Jazz,2010,15,27292,Diesel,Automatic,2nd Owner,Ahmedabad,998582
1665,Hyundai,i20,2010,15,80753,Petrol,Automatic,2nd Owner,Ahmedabad,140859
1666,Renault,Kwid,2006,19,17806,Petrol,Automatic,1st Owner,Kolkata,403871
1667,Hyundai,Creta,2021,4,77110,Diesel,Automatic,2nd Owner,Nagpur,515222
